id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
MPIaCcfw4haaIXEDv5lLHe,Tame Avenue,Retro Nights,ejdmgnzMEJkWtu7Wq9COhU,['Twisted Sister'],['twgmzR6G4iyfSeSPzhjjBa'],1,1,True,0.353,0.945,3,-14.244,1,0.3910,0.3599,0.091310,0.233,0.770,172.031,290293,4.0,1975,1975-02-24
tx3scmZnKA4PZUeNbM2fjR,Floating Shout,Sharp Future,hYxyN6Dsk5nnxPXVApfCFF,['The Weekends'],['graIDavx1aTwXr3kjnpWYl'],7,1,True,0.858,0.783,7,-3.000,0,0.2402,0.4655,0.047627,0.120,0.302,120.073,240578,4.0,2015,2015-01-24
OBt5whZSQSVcRMTfPYYKCg,Restless Harmony,Crystal Enigma,TPiYdK5nTTxKWt15MPVp1x,['Meteor Shower'],['BVab38tDnMcTtFny1EQyYw'],14,1,False,0.250,0.749,5,-3.636,0,0.4368,0.2960,0.027241,0.213,0.342,115.681,174580,4.0,2019,2019-06-18
U6nTKDRr7FP5QKbPJzaj0J,Muted Fragment,Bleeding Bass,C8wryu6KkaOX4jiTYoixt7,['Digital Nomads'],['HSWZS6GQQTWKIVCOpvwBQ0'],10,1,True,0.431,0.676,2,-2.932,0,0.1790,0.0878,0.067441,0.457,0.259,100.914,270223,4.0,1988,1988-08-07
5jVseS33QwAsM51ipGJ22T,Mechanical Nightmare,Invisible Rain,fttj7lHguKQQA2qD5G7F9S,['The Pulsars'],['I888OR8PsoIlVPUm4P6UnG'],11,1,False,0.573,0.837,4,-7.975,0,0.3550,0.1274,0.076427,0.164,0.270,169.066,245015,4.0,1993,1993-12-19
VaRZxV1ijWJ968gv7d3DgH,Whispering Plastic,Virtual Tower,e8cWSmcVQ83pf0Lhg2BxBH,['Resonance'],['6rCDSEO6T3E5Xeq8AGGD5t'],13,1,False,0.821,0.878,5,-13.716,0,0.0680,0.0999,0.058568,0.460,0.390,81.439,296398,4.0,1995,1995-03-09
qk400KB3BNQkErT0RUsrft,Hazy Soul,Analog Circuit,k4IjsjuofkWjkW1wYCHywT,['Retro Wave'],['nQTCuJ4XCoZVXRCRErCkau'],11,1,False,0.474,0.689,4,-7.271,1,0.4176,0.7443,0.087595,0.360,0.449,111.292,201937,4.0,1998,1998-06-23
VARjzbUXVj6IUrODZvhfwN,Feral Cello,Parallel Dreams,dF68kaCgcio1RnctK5aQN4,['Time Travelers'],['HjFpfwSbI4qMCYwNEW52VU'],4,1,False,0.256,0.481,9,-10.113,1,0.2209,0.7842,0.092784,0.481,0.324,98.561,159179,4.0,2002,2002-06-15
tfa6Ad6f7ulRzwOVSNEibm,Serene Signal,Glimmering Shadows,dkkA9nVu0MaYQkBXPGPAiM,['Omega Point'],['44pXR3F0prjY1sJUnHqLpH'],11,1,False,0.566,0.443,1,-2.796,0,0.0218,0.6992,0.091223,0.331,0.870,128.009,197489,4.0,1989,1989-02-25
z1ikIW57l85VZHe8CAlATu,Peasant River,Silent Storm,apGyzT5hh2iNn0rq5bzA6W,['Infinite Loop'],['SjecrNmKHM9VI9yLqdOXy9'],12,1,False,0.103,0.579,7,-7.862,1,0.4645,0.6283,0.009705,0.206,0.681,151.799,264880,4.0,2008,2008-04-28
a9WOluvj3RV14uxnMOxWQk,Atomic Window,Aetheric Highway,YqIrWBIhMqosFXl8FmZknb,['Fluid'],['djPz5MTV4zKLpoW7TsyHiB'],10,1,False,0.296,0.742,1,-14.271,0,0.3363,0.5770,0.047773,0.359,0.418,141.313,200796,4.0,1995,1995-07-10
N3gqve5bns56sJxdIQy1FJ,Dying Memories,Spectral Valley,oR53fqcCRxF7l8jrjWhmaY,['Dark Matter'],['5W9Ou7N9Q9aTDDKnNjjcqU'],6,1,True,0.622,0.655,1,-5.329,0,0.4652,0.3967,0.015336,0.366,0.369,158.567,165427,4.0,2019,2019-05-20
tx5GgorUIX1cx0bAaAQdq0,Burning Silence,Distant Artifact,ddzkn5PTPGQSV5EMZUtZ6r,['Synth City'],['Zfz7nNldNMFM42PRTmiuED'],5,1,True,0.386,0.560,7,-2.459,0,0.4863,0.3628,0.001528,0.072,0.825,151.593,266289,4.0,1988,1988-12-06
JeJlQ1ddCa5j605A0JnfTV,Cold Bass,Cosmic Matrix,71xBvkSAcmmtXCu8p4itlo,['Ether'],['rqwr9hUdDce8nXsEhS0RLV'],6,1,True,0.747,0.907,11,-3.726,0,0.3238,0.2048,0.070137,0.477,0.201,146.603,163185,4.0,1987,1987-09-03
lv3QN1sjUUu5vCOCCUK1YH,Solitary Matrix,Synthetic Feather,0HjbClnEZY9awVaoE4I68C,['The Outliers'],['IUOTygUUxSmf4yQrCxNKYJ'],13,1,True,0.132,0.640,6,-11.894,0,0.1725,0.1338,0.024006,0.168,0.327,175.065,285262,4.0,1970,1970-06-01
wZd6XyQ3FD9LEJkMaIiLDX,Parallel Plastic,Dull Mountain,2loGHYESK82vFXrdY7rhS3,['Cybernetic'],['yANYR5rccuNR8fxN7GT7Bi'],7,1,True,0.839,0.439,1,-8.232,0,0.1972,0.4701,0.086050,0.185,0.755,153.807,276018,4.0,1975,1975-08-09
ocXus1z2hc3zkB8cjJQSrk,Modern Chaos,Gentle Compass,aWuMkyUP9I2eAsdAsLkvKU,['Future Sound'],['4R4mkSCbBn557q4bDBsFp2'],6,1,True,0.550,0.803,4,-9.470,1,0.0877,0.6761,0.037073,0.188,0.508,169.215,151497,4.0,1974,1974-07-13
e8NrHD55FBWO7GEzIZumxa,Tough Canyon,Spectral Harmony,xnRgm3Wsp8zAxGN0LaBpwH,['Frequency'],['5BGOiAAfj5Q8lCCF31L29J'],9,1,False,0.625,0.506,6,-4.093,0,0.1313,0.0422,0.024078,0.358,0.294,115.673,247746,4.0,1971,1971-04-28
781A7NAGeOkvynMMm6rw3i,Retro Avenue,Rural Serum,mAhIyjDuVK1XU8scNU05Pz,['Nova Rhythm'],['smLeqAatqL1VdzCqsiAtDc'],9,1,False,0.793,0.698,10,-12.213,1,0.2540,0.0485,0.068351,0.300,0.308,100.147,176996,4.0,2007,2007-07-17
LAIBqR41144GObTqWd9A86,Fragile Valley,Solitary Alley,dlb0EQMCufKArBZtCbvFrK,['Midnight Express'],['qI8KvFT3J6ot42JOCB4WLt'],14,1,True,0.459,0.926,5,-14.237,1,0.2744,0.3513,0.058082,0.346,0.263,99.065,190436,4.0,1986,1986-02-16
JnCTyEzK7dDsRhWU0UNbWZ,Rusty Fragment,Forgotten Bone,7qEcSwvwkCkufi9c0GDB6e,['Wandering Souls'],['sc8s4WRb3WPG8rC1muBWoq'],2,1,True,0.809,0.863,0,-13.055,1,0.2547,0.7259,0.082473,0.359,0.634,168.565,228125,4.0,2014,2014-11-11
jN9VHLz5BC3cPFHlVYyMz4,Secret Serum,Lost Smile,GtZkoac1iKMqndBniKzjvM,['Dark Matter'],['wA7Qi6mf80YfjKDLLwdfkR'],6,1,False,0.246,0.482,8,-2.267,0,0.0257,0.5194,0.006891,0.430,0.683,98.411,162927,4.0,2013,2013-11-23
TfooZSSJrkC3jNEQSl1iL2,Hazy Abyss,Rural Pond,f2pHqbPI6svtfUL7lCpvFX,['The Shattered'],['IRvkCwRXy6XlLONieRbXKE'],1,1,True,0.716,0.926,2,-11.554,0,0.3879,0.2421,0.029836,0.419,0.794,169.987,290841,4.0,1994,1994-02-07
2bCe0lBJzAwIukTXk8TCj7,Spectral Tune,Broken Temple,pFCwiLbwnbVxGVjPogajzS,['Lucid Dreamers'],['TQ0DWRPFYDTk793i3qKYnY'],14,1,False,0.313,0.530,7,-14.479,1,0.1775,0.3448,0.033192,0.294,0.666,97.271,152368,4.0,1991,1991-06-25
seavSsRDQSiLGrplzljVfv,Ancient Note,Obscure Bridge,Z0SprCYS3Q4bJWRijpBPBP,['Amplitude'],['E0BDjuiOnGMF5BRedT2h4K'],8,1,False,0.457,0.880,11,-4.812,0,0.0608,0.1370,0.056673,0.223,0.385,155.588,253911,4.0,1995,1995-01-25
43KfUKKYeV2fMMqeqP8H7q,Virtual Glass,Mortal Harbor,SkF08rrjZukrZECslqLlVh,['Cybernetic'],['7KLwjUDrIdZXdfNTMwN7ow'],8,1,False,0.343,0.984,9,-7.973,1,0.4233,0.3301,0.078257,0.491,0.770,159.176,153561,4.0,1988,1988-03-05
Kkkhe7mQ25Oo8DuwVir5ph,Public Spirit,Ancient Summit,OQjXFNEcfZMNE1V0RV3qHB,['Siren Call'],['1C7UsxZhex5LUKhhxMEJjS'],7,1,True,0.372,0.717,1,-9.096,1,0.4935,0.5674,0.005502,0.296,0.383,144.815,234035,4.0,2005,2005-01-04
3KhyetGLLYYlIDCq8pPFaQ,Hot Synth,Virtual Treble,EF2sXYZ8YbSDZ46pPPMx8e,['Plasma Burn'],['9KTHAqXiHjvHaSp9YLk0YI'],3,1,False,0.431,0.636,7,-2.868,0,0.4985,0.2511,0.024035,0.252,0.596,152.862,283168,4.0,2009,2009-04-04
afi81S7Xi98ob7FzDJVboJ,Lost Future,Mortal Scream,9AaNkbWaB4GtDHKIm0Rso3,['Neon Knights'],['020BJVm8ntGNGyykZ8np1y'],10,1,False,0.149,0.529,2,-13.714,1,0.1111,0.6509,0.028690,0.308,0.345,162.284,161330,4.0,2003,2003-02-19
mJPLPC8OACiQ106i6oNDVD,Faded Valley,Tough Frown,ffnDeGzyxjFM3cXB1hMh6L,['Crimson Flow'],['hC1lyMyRXb6KmkYlhTTunW'],3,1,False,0.471,0.555,10,-11.894,0,0.0574,0.0040,0.034674,0.093,0.587,106.810,156444,4.0,1989,1989-06-23
X2jCVC4HibZM7ZNKdiEt3u,Cursed Threshold,Cold Puddle,8jUoxhaUh5WPH0bKFIvoe3,['Velvet Underground'],['MzLzhatjSzSwnNdLpJRKig'],9,1,True,0.566,0.768,11,-13.479,0,0.3855,0.0436,0.057178,0.064,0.407,84.670,298289,4.0,2000,2000-04-14
LodA72Snjk4jHedbpYGypv,Virtual Door,Infinite Waves,pdROuwM4ChsqpxsGkZ0nHG,['Past Lives'],['PsrER5DE12pSOjNimZNeNB'],10,1,True,0.734,0.485,9,-14.434,1,0.4416,0.0904,0.000744,0.073,0.362,179.422,188393,4.0,1989,1989-10-23
5MxrwKTJV3XuMLKRPxuKQb,Burning Puddle,Digital Chord,gyTEXLcWZhrWYlr12K3aFP,['Nova Rhythm'],['tZoGUibuHFqkUL36qdnh7J'],7,1,True,0.618,0.449,10,-8.140,1,0.3692,0.3685,0.037469,0.468,0.594,150.319,291788,4.0,1973,1973-09-15
aHUQuH71YXyrzDA0jtrkOz,Lunar Memories,Crystal Chaos,Fbed4bsIzSZUsRjxQIUO7R,['Quantum Leap'],['bHRI8H2WEG6ttASlSRD1t5'],13,1,True,0.899,0.721,10,-5.355,1,0.4730,0.3904,0.000271,0.223,0.552,161.503,287712,4.0,1976,1976-04-03
7AzZZCZRGz2Gqvj4tdr6yw,Solitary Metal,Feral Temple,QZ0HOKD4YKCXsjjRAxOCEF,['Siren Call'],['5xHwa81W2R33iPNuRvEdS4'],4,1,False,0.399,0.791,2,-8.235,0,0.4031,0.7939,0.010141,0.487,0.791,157.178,218419,4.0,1998,1998-03-12
gvl7qxlH26PTbULHmS5yon,Mortal Rain,Hollow Stars,jIWyneGMVwHE26CnNCrkfS,['Monochrome Skies'],['E1k0RnxEYgU4cHiscCntQp'],9,1,True,0.742,0.970,7,-5.516,0,0.2966,0.7216,0.092870,0.093,0.562,103.150,232485,4.0,2023,2023-03-15
mbJOl4GBrDmRWWoYwdnJB3,Molecular Gravity,Molecular River,8TDAK2fCSSlloWn4geIS3o,['Virtual Riot'],['wrKtV8Ce9I5KTNM6apWJYL'],3,1,True,0.568,0.942,8,-4.080,1,0.4243,0.6627,0.050153,0.152,0.875,164.613,294637,4.0,1995,1995-07-09
RikzXEJ3Z7PzbOeTQ8JJu1,Faded Sunrises,Cold Rain,govep5iAhAsP9NdQRDXoA6,['Neural Link'],['CoZawtuqsYclCPqtaV1Qu8'],3,1,True,0.295,0.513,1,-11.234,1,0.0874,0.7299,0.002054,0.202,0.386,84.693,252611,4.0,2014,2014-06-16
QzC0UBPPJ9vqKcvHT4NAk6,Velvet Vibes,Weeping Plastic,kIgBfpCq8cpIbJT0gk7ZbR,['Terminal Velocity'],['BUgcW4nE8VUogAds0jTnz4'],4,1,False,0.629,0.732,11,-3.039,0,0.3683,0.5065,0.032750,0.214,0.649,141.724,183614,4.0,1997,1997-03-01
ZosXYLKXNOyP97YSp6w3I0,Drifting Skies,Fleeting Bone,jZqdxB28Cbx28TLQyipu7w,['Vector Fields'],['1dOqjIr2JaZ9CWKEdUqaXw'],5,1,False,0.333,0.750,10,-11.994,0,0.1007,0.1946,0.022811,0.301,0.616,89.561,262622,4.0,1980,1980-09-11
7TYkyMITHJJcIskCXo6pHo,Screaming Song,Cold Anomaly,o3Nq5VQHnViMDegT7xmPZ3,['Moonbeam'],['FHDm6HZN5OQRCWuali6T2H'],9,1,True,0.379,0.795,1,-2.806,1,0.2967,0.7905,0.034231,0.163,0.420,83.295,268262,4.0,1991,1991-11-28
pOGY6K16c5nNJRstcPh59I,Parallel Tears,Volatile Horn,eAQbDuujaj8oHC9GHlM46d,['Twisted Sister'],['VwU7JCDSSpbsQokIWK1c6G'],4,1,True,0.758,0.801,2,-3.834,0,0.3351,0.6824,0.004026,0.413,0.353,139.726,195302,4.0,2005,2005-12-11
4CNYUP8ZfvoAwl12nTamSG,Dense Plastic,Organic Paradox,3a7kBo2bt4mGdEdlnHeaRb,['Iron Lotus'],['LRb8u9tKQwtVg2JgbAkNRL'],2,1,False,0.668,0.632,6,-5.195,1,0.3204,0.0336,0.095433,0.458,0.835,158.448,186030,4.0,2019,2019-06-06
GCWpMEDlanqf89M6sfM2Wl,Hollow Chord,Warm Tears,5X3SwHgr7u3dhNqu9Ofx1m,['Golden Era'],['4Nsx0EzX0441U1J8sO0t0i'],10,1,False,0.436,0.856,4,-12.770,0,0.0625,0.4945,0.078154,0.441,0.287,168.551,164710,4.0,2004,2004-03-12
9Lx1hxshf5VGShUjuS4TKM,Boiling Canvas,Savage Radar,2Mb8NvGPkQkfPRcI7GNcUn,['Primal Screamers'],['IwUAOYdgsd0UlNP2m9SUmr'],4,1,True,0.710,0.751,3,-13.511,1,0.2142,0.0315,0.048730,0.440,0.499,166.797,298052,4.0,2014,2014-12-24
N1278ScvIUGNTrq0w2sviu,Glowing Turbine,Falling Oceans,GxXF3mGepbdpjkIJdYltvC,['The Method'],['kjCel4XSwnNS0QEG31qerZ'],11,1,False,0.466,0.822,1,-9.832,0,0.3754,0.3919,0.066900,0.247,0.421,84.887,204735,4.0,1973,1973-09-21
FdjGeZvT8HYyFDZ5mMe2Lq,Screaming Matrix,Solitary Streets,3NYVM2KkVZNEo0ljTty2pD,['Binary Solo'],['DOHxivz3j1PFWlGoVlLtx9'],6,1,False,0.886,0.839,8,-12.354,0,0.4194,0.7644,0.063318,0.468,0.544,159.131,290892,4.0,1991,1991-11-05
bPm787y5Hpn77MwSix0SET,Rough Metal,Neon-Soaked Machine,sRwKJQASOmqArwIn2Xcnch,['Cosmic Drifters'],['8Z9qU9Hid99XRSyctMMhXB'],7,1,True,0.545,0.519,5,-12.092,1,0.3053,0.3316,0.022342,0.271,0.404,116.720,237065,4.0,1988,1988-02-25
Cdn3x9kUKLFGzVoOQ4vpTI,Velvet Smile,Heavy Rain,lzvN5h8ksINgLKn3n6P0MM,['The Holograms'],['WBiuFbhgtQdmniTuSKCn0W'],2,1,True,0.799,0.602,11,-14.295,1,0.0852,0.5975,0.001812,0.458,0.444,81.703,153258,4.0,1990,1990-10-27
efz6z9sxfykDrc9gqQ2DOF,Cosmic Matrix,Cold Future,py87PS2cXgHUlEdbBHZuSO,['The Alchemists'],['Wb4K16XOKMMQRlqTLL8bpr'],3,1,True,0.894,0.912,7,-3.994,0,0.4754,0.7096,0.023715,0.385,0.872,105.050,288995,4.0,2005,2005-04-21
A3OVOU6ELufltLmmT99AZo,Whispering Sea,Gilded Oceans,r5ywtSN5NX8l1VE5jZzMLs,['Digital Ghosts'],['f5c6DlEmX6pV2ivOlIts2s'],8,1,False,0.492,0.779,4,-7.683,1,0.4552,0.0038,0.016767,0.489,0.804,102.533,189954,4.0,1985,1985-11-15
a4oLLhDNYabWeOR2VD5dcC,Glowing Anomaly,Mortal Bass,ykY3NxxUPXXDsst6DReovJ,['The Last Byte'],['AMJdYNGAZEs5HD3CiQjFea'],14,1,True,0.749,0.879,3,-3.727,1,0.3774,0.7683,0.089460,0.468,0.327,163.447,197113,4.0,1972,1972-09-04
tulbKSqw2vRgDJxH6WVENJ,Smooth Stars,Pale Smile,tbOjPhMGDF8woSNePPXo4k,['Moonbeam'],['611CVVQtoKSC1prN53bDxP'],13,1,True,0.328,0.687,4,-6.906,1,0.4096,0.6431,0.088214,0.083,0.254,92.699,250658,4.0,1983,1983-06-01
PZ9VckgZ7Iu9Lch9Oz49GA,Sonic Window,Stormy Puddle,P1fXYR7HFWqOzQ6e0DwsLG,['Lofi Girl'],['S2Po1RvFaIGDpmeu4rPsDO'],7,1,False,0.206,0.677,3,-9.710,1,0.3673,0.3113,0.045575,0.158,0.383,150.582,215895,4.0,2009,2009-02-15
7LG9Cf0Q2Hj0WEvb46AucT,Freezing Chaos,Cyber Horn,lYjq3FBmbG7sOHVOhXdPW9,['Virtual Riot'],['bRkeWsY8JKe28iHJStXZjt'],9,1,True,0.381,0.950,8,-10.814,0,0.2564,0.3350,0.004421,0.308,0.838,97.713,281329,4.0,2008,2008-08-25
e8K4zrbglQsyuarloqBSYG,Static Empire,Angry Spirit,d3ttuoqkpSs9Xpy8ThWMgQ,['Space Cowboys'],['uX9hLL9rbmvUepGUZ5uQCP'],8,1,True,0.192,0.638,9,-2.530,0,0.4726,0.0055,0.092856,0.205,0.726,127.304,155619,4.0,1998,1998-10-03
uAaRDUpPs3aOiQQjwpcxQD,Radiant Compass,Fading Memories,JJwVoQaiYUt8w6djWTk4rS,['Night Crawler'],['SF9O5mLTzcmv6YMgHsB815'],15,1,True,0.524,0.522,8,-8.919,0,0.2097,0.7526,0.066273,0.185,0.203,83.329,251751,4.0,1979,1979-11-03
y3GDwPLxSaZFGcm1WjDdqm,Living Reality,Boiling Silence,qjdVX5vHfsKu5GJRBkzkzF,['The Analog Kids'],['MlGqUSUJCK2nnYthpWZ7Qe'],15,1,False,0.553,0.937,0,-13.973,0,0.0916,0.2789,0.026684,0.115,0.876,134.644,253788,4.0,2020,2020-05-14
UnhJJEQktmSwKszcJHCRld,Gentle Mirror,Stormy Shadows,3iYzolvikPVPgpe4XXrxRB,['Iron Lotus'],['pQl6fvVRXY75VtpQcXn5wT'],6,1,True,0.608,0.945,11,-6.831,1,0.0984,0.1384,0.092341,0.143,0.269,122.037,285876,4.0,2015,2015-09-12
wY9Y3wcxOUWuuZHC4lKy0V,Terminal Outcast,Thundering Dreams,X8CVoPYX7U3G16Dd3Z7ZTz,['Floating Points'],['7iCBTU9TxgZ79NWhseAvsB'],15,1,True,0.609,0.938,5,-12.494,0,0.0577,0.1965,0.047825,0.134,0.628,174.649,255977,4.0,1995,1995-01-20
a4STgcMZlMcXLDOvGFZ2GQ,Calm Corridor,Urban Relic,GlOwCzBkmjoCATmV0Xpc2A,['Night Crawler'],['nQ34gc6w2MiPGsOPc89QKH'],13,1,False,0.182,0.615,10,-5.099,0,0.2291,0.6465,0.075843,0.122,0.301,139.263,191689,4.0,1999,1999-07-28
CBMoKTDck4hXwG8Musbwft,Echoing Statue,Royal Beacon,c6EGWubLrlVDapelPOp4tj,['Digital Nomads'],['L25Dsf7XWjbiz8dYRSKwds'],4,1,True,0.223,0.534,7,-12.770,0,0.3952,0.5498,0.028068,0.203,0.377,139.919,282964,4.0,1974,1974-04-12
de136JzjBjymqbD18NWfYD,Liquid Radio,Wandering Fire,4P0yjVUmy5Qy8UF8BPp9Bf,['The Architect'],['jOerj8XIMZfKYMp07m5XiE'],5,1,False,0.161,0.824,7,-11.488,1,0.2715,0.6977,0.044255,0.379,0.267,103.283,262406,4.0,2003,2003-12-03
tyS0iXWQjWM3fiCyEwy7Lq,Public Tune,Dancing Valley,lqCdh8Aqa3o04VYYvH4HJh,['Electric Giants'],['yTeAQcHjQ2ZddGjn6KpsIr'],1,1,False,0.212,0.915,2,-14.898,1,0.2567,0.1394,0.024983,0.271,0.272,148.213,241888,4.0,1973,1973-03-16
o8OsQDli46ZRNdsw0yQql5,Immortal Radio,Liquid Canyon,5604txbIXNQvGq6zY855ZT,['The Alchemists'],['iPNgOnX7rcDre6oFMJdmDt'],7,1,True,0.588,0.856,7,-11.669,0,0.3597,0.3433,0.004762,0.192,0.637,91.013,176986,4.0,1979,1979-05-18
5xYSGBET2plsy9mA685Rsf,Deaf Engine,Fading Beacon,ANlyhQzsl5nJX1TjTVYCMU,['The Weekends'],['L8fRGit8N3V72CXz2G4nXb'],10,1,False,0.351,0.820,2,-9.810,1,0.1856,0.4247,0.013705,0.063,0.896,140.465,178098,4.0,2019,2019-01-17
3d65tBrQkgP3wvvOlF9jCL,Pale Galaxy,Golden Chasm,xrRKsWBydCbhFSs6rbmGeg,['Eclipse'],['9X2ukBdwVYowrgQ2d3EEkT'],2,1,False,0.313,0.523,5,-12.059,0,0.0121,0.7438,0.018071,0.358,0.212,129.337,177873,4.0,1970,1970-01-05
R0p411HjTwI1SSJEFI7ZIu,Spectral Storm,Serene Whisper,bTIa9ELj2nhppip6RI2iHS,['Nebula Seven'],['AYgPrlw7fWax6jCSQCD510'],6,1,False,0.297,0.868,4,-7.483,1,0.2544,0.3686,0.028673,0.269,0.821,102.646,239632,4.0,2005,2005-03-10
7lNVxaawZLleVpjQBHR3Ur,Pale Sea,Unholy Fragment,mQEa35yc35NQYIz6FYR0Cw,['Quantum Leap'],['pvKyBj1fbl5pL6vJjyM4Ms'],8,1,True,0.831,0.425,10,-12.007,1,0.4260,0.6352,0.045409,0.056,0.274,121.071,276856,4.0,1993,1993-09-06
udidZ2iwv3Frd7DBAVW73q,Dull Network,Angry Nights,FNA0IFqzdlcLMAM26F3J6g,['Velvet Underground'],['QHpbmMgqCwBMwSZlRDU3Wq'],3,1,True,0.730,0.983,11,-12.799,1,0.3957,0.5728,0.014393,0.082,0.604,140.266,279517,4.0,2014,2014-02-17
dno40I6U7HLyXQq6YP30ma,Remembered Village,Elegant Echoes,CUpCNyNb11Oq3M69oBR99w,['Carbon Copy'],['Yy26N347dGcQQxOoYOnuCq'],9,1,True,0.846,0.827,10,-6.376,0,0.3656,0.6553,0.041915,0.263,0.628,97.082,239041,4.0,2005,2005-03-28
YpK6B7zNwDbwI3JTdeBAzy,Shattered Shadows,Fleeting Statue,1Ls0NyaoU6bnDmuA7oNike,['The Cursed'],['m37NfIVcHXy7XL357XCiKN'],8,1,True,0.846,0.873,9,-12.297,1,0.1071,0.5071,0.003349,0.127,0.539,90.185,228128,4.0,1990,1990-11-19
JH0QoC97ZbI4BHyRzVTl8s,Smooth Synth,Cosmic Stars,82k9BA9P4Sg4sTEzalZqpk,['Black Hole'],['7oB7JcqPSySC5dKE1NehPV'],8,1,True,0.645,0.480,9,-7.117,0,0.3767,0.6453,0.028668,0.260,0.258,86.807,234339,4.0,2011,2011-03-18
jTnkqRRGwasPIHSpUCTV6C,Glowing Drop,Hidden Forest,ldjRbEYimHCZz0zREvz6IH,['Tectonic'],['Ml6qvZK1j3eSUEe1wRG6yG'],6,1,False,0.579,0.821,5,-2.461,1,0.4664,0.4354,0.016277,0.300,0.611,115.114,186027,4.0,1974,1974-03-24
dONYneclshhXzYBNf47Y4d,Broken Void,Liquid Flute,JaS6rKWYg9u2fheGRWx81w,['Supernova'],['eCHHEMnH07rSDgkhEQr9QU'],8,1,True,0.170,0.869,6,-12.227,0,0.1918,0.5444,0.094472,0.417,0.590,146.464,259290,4.0,1986,1986-12-14
iM0wlp3BKsE27miRKHO37b,Smooth Monolith,Rural Canvas,zLeCWjE62uR3rAssLAkXDq,['Velvet Underground'],['ItHc8dfFFdZrp5a29dwael'],2,1,True,0.863,0.588,6,-12.006,0,0.3167,0.0863,0.019295,0.283,0.348,159.159,286244,4.0,2000,2000-06-07
jjXtKURyFATrC8GlySbhu2,Analog Pond,Deaf City,Xz7fHnJOJ37quQIJMWRnNd,['Black Hole'],['vbNt2wZww6t2j8p3W84bxw'],8,1,False,0.895,0.965,1,-3.478,0,0.2849,0.3884,0.028346,0.372,0.315,162.956,188954,4.0,1999,1999-12-24
dJK7QOjNIiaW2MBCRRD937,Cyber Waves,Unholy Statue,sabU290WQbqjjG5SbO8BuB,['Neon Genesis'],['V3LwUY4Xfu6EO8LOfk0TTj'],8,1,True,0.539,0.790,9,-10.397,1,0.4698,0.1938,0.099921,0.089,0.655,142.051,289220,4.0,1985,1985-04-13
2VYfFY6gFnCO35eUr6PfsF,Gilded Harbor,Primal Silence,xB8k8weK6eneH2BNgQAqnB,['Neon Samurai'],['vRflV3QNILZQ5fKhzQJk5a'],11,1,False,0.733,0.596,6,-2.007,1,0.2031,0.4593,0.083270,0.447,0.602,157.297,171482,4.0,2007,2007-08-28
wyLtOfeRDOh9nMC2nRAeL4,Fleeting Fragment,Secret Symphony,0GJjTuy4Yu2tnPYPqmoYvb,['Retro Wave'],['s5ddWnFppF59xW3vbbnbSa'],5,1,True,0.148,0.937,5,-7.477,1,0.0764,0.0171,0.001433,0.479,0.894,112.596,206015,4.0,2008,2008-04-11
djBCIyokXmjVdSH06cDoa4,Royal Planet,Drifting Ceiling,2JA5qVCWmoFvyVskGNXxsA,['The Outliers'],['Q79UhMGHQIYaMN4WtoI9jH'],1,1,True,0.757,0.490,4,-13.898,1,0.2660,0.1072,0.097595,0.327,0.781,145.480,240003,4.0,1988,1988-09-17
jD2c1KjjZMIZCD5yzmAtap,Crystal Shadows,Silver Piano,RlkFMvbVRKhTugleNJyes8,['Wandering Souls'],['rx7qiFhI471mMNgxr7FWY9'],9,1,False,0.585,0.979,2,-14.181,1,0.0896,0.4959,0.078508,0.214,0.727,130.076,229120,4.0,2013,2013-03-17
hftWm62IDDazl8gvZWyvTn,Lunar Stars,Fleeting Enigma,xeIHtudsqLWjpIpsZ3370m,['Solar Flare'],['FghmDdfeOcIhu9bV0SoW9e'],9,1,False,0.703,0.572,8,-13.050,1,0.3052,0.6530,0.084099,0.261,0.612,134.363,278459,4.0,1993,1993-11-11
uG8uiwOpaAm4WkbwgscJs5,Electric Cello,Drifting Drum,8TBaTtL9UFPa75UVt3ff79,['Night Crawler'],['Oh64ZiLQlUtw4KoNUGcrqh'],5,1,False,0.355,0.689,3,-8.534,1,0.4904,0.6960,0.013094,0.312,0.783,121.743,264847,4.0,2000,2000-12-02
HA5jQgZGNUYWIuKjLFXTHN,Ethereal Turbine,Modern Beat,6zYAQE5ouKyz4Ofdc15BXN,['Marble Statues'],['5p4O4ZpLwvIT3jf8VZTSYV'],11,1,True,0.783,0.825,11,-4.779,0,0.2645,0.1803,0.086117,0.405,0.331,147.271,273642,4.0,2017,2017-03-13
sCvOjOqIreSx3b6dHcGkDH,Virtual City,Virtual Anchor,HL5ANrKteA5ZYpwM5nzVj2,['Lofi Girl'],['4peLSs3dAKwFTH4lAgvEES'],9,1,False,0.315,0.604,5,-6.134,0,0.3754,0.7217,0.052774,0.461,0.487,122.024,178918,4.0,1999,1999-02-03
eeTpLN3Zp4hb8aLhD5KdRE,Retro Harbor,Dying River,ThBu4SFg9tKcifzjCmlrMt,['Paper Planes'],['ShadksEB4fqFXugmapfvPM'],6,1,False,0.455,0.738,2,-11.385,0,0.4373,0.5927,0.099762,0.174,0.259,102.957,278548,4.0,2019,2019-03-06
